time_s,speed_m_s,rpm,steering_deg,distance_m,accel_m_s2,lateral_acc_m_s2,battery_pct,distance_front_m,event_code,manoeuvre,terrain_type,weather_condition,gps_lat,gps_lon
0.0,0.0,567.8412436527846,27.06545207321964,0.0,0.3119958317949762,0.0,99.99996880041682,39.27889043106526,stand,rechtskurve,forest,fog,48.775845,9.182932
0.1,0.03119958317949762,499.89485200176705,-35.4265568522551,0.0031199583179497624,0.0,-7.058599257852883e-05,99.99996786442932,49.10321359142949,stand,linkskurve,forest,rain,48.77584502807666,9.182931999378232
0.2,0.0,631.7476793011383,-0.632491135197732,0.0031199583179497624,-0.1559979158974881,-0.0,99.99995226463773,98.45745236219817,stand,geradeaus,outdoor,heavy_rain,48.77584502807666,9.182931999378232
0.30000000000000004,0.0,616.1857687853238,21.017926198838175,0.0031199583179497624,0.0,0.0,99.99995226463773,84.229057389766,stand,rechtskurve,trail,unknown,48.77584502807666,9.182931999378232
0.4,0.0,610.793533005571,11.807231956701575,0.0031199583179497624,4.592348418969145,0.0,99.99949302979583,81.17059946523561,stand,normal,forest,wind,48.77584502807666,9.182931999378232
0.5,0.9184696837938291,618.1290150210245,26.65479725860102,0.09496692669733267,0.0340923466694687,0.043164758526729415,99.99946206647066,65.77236292273626,kurve,rechtskurve,street,wind,48.775845851493195,9.182932109762525
0.6000000000000001,0.00681846933389374,627.8217939877056,-4.080555445106695,0.09564877363072205,-2.95627890273617,-3.380933027014446e-07,99.9991662340263,13.9773447312834,stand,geradeaus,outdoor,fog,48.77584585760971,9.182932110515907
0.7000000000000001,0.327213903246595,654.77181871593,12.480692645634104,0.12837016395538156,5.812662280874122,0.002415775942440549,99.99857515138112,63.02027791064012,stand,normal,trail,fog,48.775846150548524,9.182932156363142
0.8,1.1693509255087182,787.6224575176336,-25.682662352284016,0.2453052565062534,5.963413006224809,-0.06703025343681769,99.99794372955273,56.147783406854124,beschleunigung,linkskurve,street,clear,48.775847201198694,9.182932248858627
0.9,1.5198965044915569,855.8913356388089,3.787096078330286,0.3972949069554091,0.5641693918628865,0.015587476709569148,99.99784171571841,69.34479400987891,fahrt,geradeaus,outdoor,heavy_rain,48.77584856625707,9.182932382776354
1.0,1.2821848038812955,878.740133205857,-27.99496766572046,0.5255133873435387,2.764069077098089,-0.08908705061783445,99.99752684326658,13.224589730133133,beschleunigung,linkskurve,trail,wind,48.77584972008231,9.182932410268647
1.1,2.0727103199111747,924.6110675407742,-14.869216630414417,0.7327844193346562,7.072372166167603,-0.11627319528602417,99.99675742474038,69.79548040357373,beschleunigung,normal,street,clear,48.77585158542546,9.182932381252462
1.2000000000000002,2.696659237114816,1149.576316934371,26.819132509060527,1.0024503430461378,6.713813097421341,0.37475895155463873,99.99600514365352,91.46986647797031,beschleunigung,rechtskurve,outdoor,storm,48.7758540107996,9.182932515856614
1.3,3.415472939395443,1247.2135831009673,-23.753482267083097,1.343997636985682,-6.315417209055344,-0.5233200311127374,99.99527113774442,45.971040561434364,bremsung,linkskurve,field,clear,48.77585708469142,9.182932492999813
1.4000000000000001,1.4335757953037473,851.496319722992,19.218136294007618,1.4873552165160568,-12.264129916414586,0.07302801366329058,99.99400171747892,4.460949434145651,gefahr,rechtskurve,trail,snow,48.77585837438174,9.18293254906774
1.5,0.9626469561125262,796.2302002743871,-5.335517746171029,1.5836199121273093,-6.41854594887911,-0.008822200563210288,99.99333098347536,46.37331618940703,bremsung,normal,outdoor,wind,48.77585924060302,9.182932574478336
1.6,0.1498666055279253,713.378110034548,-3.2318648732707467,1.598606572680102,13.55216284126751,-0.00012928026640301958,99.99197127119307,49.68864461816104,stand,geradeaus,forest,wind,48.77585937547046,9.182932577279976
1.7000000000000002,3.673079524366028,1344.794410498664,-17.766082068053187,1.9659145251167047,13.62830123679447,-0.4406567468023767,99.99049824868365,87.71301691433503,beschleunigung,linkskurve,indoor,fog,48.77586268074958,9.182932490408104
